x    y     z      Sx     Sy     Sz      JH      t     phi
 0.000000	 0.000000	 0.000000	 6.087408e-01	 6.705823e-05	 7.933691e-01	-1.0000000	-1.0000000	0.0000000
 0.000000	 1.000000	 0.000000	 1.582978e-01	 1.221416e-05	 9.873914e-01	-1.0000000	-1.0000000	0.0000000
 0.000000	 2.000000	 0.000000	 2.789660e-02	 1.195348e-04	 9.996108e-01	-1.0000000	-1.0000000	0.0000000
 0.000000	 3.000000	 0.000000	 4.016826e-03	 5.715531e-04	 9.999918e-01	-1.0000000	-1.0000000	0.0000000
 0.000000	 4.000000	 0.000000	 3.549009e-04	 1.632505e-03	 9.999986e-01	-1.0000000	-1.0000000	0.0000000
 0.000000	 5.000000	 0.000000	-1.459693e-07	 2.486414e-03	 9.999969e-01	-1.0000000	-1.0000000	0.0000000
 0.000000	 6.000000	 0.000000	-3.550312e-04	 1.632955e-03	 9.999986e-01	-1.0000000	-1.0000000	0.0000000
 0.000000	 7.000000	 0.000000	-4.016798e-03	 5.717871e-04	 9.999918e-01	-1.0000000	-1.0000000	0.0000000
 0.000000	 8.000000	 0.000000	-2.789656e-02	 1.195949e-04	 9.996108e-01	-1.0000000	-1.0000000	0.0000000
 0.000000	 9.000000	 0.000000	-1.582978e-01	 1.222207e-05	 9.873914e-01	-1.0000000	-1.0000000	0.0000000
 0.000000	 10.000000	 0.000000	-6.087409e-01	 6.708597e-05	 7.933691e-01	-1.0000000	-1.0000000	0.0000000
 1.000000	 0.000000	 0.000000	 6.088902e-01	-3.496379e-05	 7.932545e-01	-1.0000000	-1.0000000	0.0000000
 1.000000	 1.000000	 0.000000	 1.582164e-01	 1.732940e-06	 9.874045e-01	-1.0000000	-1.0000000	0.0000000
 1.000000	 2.000000	 0.000000	 2.738558e-02	 6.083692e-04	 9.996248e-01	-1.0000000	-1.0000000	0.0000000
 1.000000	 3.000000	 0.000000	 2.630399e-03	 3.369433e-03	 9.999909e-01	-1.0000000	-1.0000000	0.0000000
