0.000000	0.000000	-1.349264e-05
0.000000	1.000000	2.152688e-04
0.000000	2.000000	2.478784e-04
0.000000	3.000000	2.553810e-04
0.000000	4.000000	2.347846e-04
0.000000	5.000000	2.128579e-04
0.000000	6.000000	1.817585e-04
0.000000	7.000000	1.768710e-04
0.000000	8.000000	1.371684e-04
0.000000	9.000000	1.302746e-04
0.000000	10.000000	9.782322e-05
1.000000	0.000000	9.275383e-05
1.000000	1.000000	1.038128e-04
1.000000	2.000000	1.375430e-04
1.000000	3.000000	1.408537e-04
1.000000	4.000000	1.408170e-04
1.000000	5.000000	1.296795e-04
1.000000	6.000000	1.242933e-04
1.000000	7.000000	1.127587e-04
1.000000	8.000000	1.110112e-04
1.000000	9.000000	1.051568e-04
1.000000	10.000000	1.029892e-04
2.000000	0.000000	1.251731e-04
2.000000	1.000000	1.483320e-04
2.000000	2.000000	1.553648e-04
2.000000	3.000000	1.488839e-04
2.000000	4.000000	1.460909e-04
2.000000	5.000000	1.380129e-04
2.000000	6.000000	1.391670e-04
2.000000	7.000000	1.374742e-04
2.000000	8.000000	1.385184e-04
2.000000	9.000000	1.365638e-04
2.000000	10.000000	1.385895e-04
3.000000	0.000000	1.491382e-04
3.000000	1.000000	1.517558e-04
3.000000	2.000000	1.500594e-04
3.000000	3.000000	1.473462e-04
3.000000	4.000000	1.424578e-04
3.000000	5.000000	1.497674e-04
3.000000	6.000000	1.455459e-04
3.000000	7.000000	1.494231e-04
3.000000	8.000000	1.475094e-04
3.000000	9.000000	1.470535e-04
3.000000	10.000000	1.475960e-04
4.000000	0.000000	1.785575e-04
4.000000	1.000000	1.819464e-04
4.000000	2.000000	1.772815e-04
4.000000	3.000000	1.825760e-04
4.000000	4.000000	1.810132e-04
4.000000	5.000000	1.832837e-04
4.000000	6.000000	1.801710e-04
4.000000	7.000000	1.808128e-04
4.000000	8.000000	1.776382e-04
4.000000	9.000000	1.765712e-04
4.000000	10.000000	1.748828e-04
5.000000	0.000000	1.911054e-04
5.000000	1.000000	1.952158e-04
5.000000	2.000000	2.064309e-04
5.000000	3.000000	2.009840e-04
5.000000	4.000000	2.031926e-04
5.000000	5.000000	2.003407e-04
5.000000	6.000000	1.978534e-04
5.000000	7.000000	1.963549e-04
5.000000	8.000000	1.932513e-04
5.000000	9.000000	1.916614e-04
5.000000	10.000000	1.890335e-04
6.000000	0.000000	1.897607e-04
6.000000	1.000000	1.901445e-04
6.000000	2.000000	2.124972e-04
6.000000	3.000000	2.068155e-04
6.000000	4.000000	2.049490e-04
6.000000	5.000000	2.018806e-04
6.000000	6.000000	1.994943e-04
6.000000	7.000000	1.972150e-04
6.000000	8.000000	1.945719e-04
6.000000	9.000000	1.927812e-04
6.000000	10.000000	1.899739e-04
7.000000	0.000000	1.861181e-04
7.000000	1.000000	1.762769e-04
7.000000	2.000000	1.569674e-04
7.000000	3.000000	1.524008e-04
7.000000	4.000000	1.483895e-04
7.000000	5.000000	1.461851e-04
7.000000	6.000000	1.443572e-04
7.000000	7.000000	1.421811e-04
7.000000	8.000000	1.405133e-04
7.000000	9.000000	1.390454e-04
7.000000	10.000000	1.368638e-04
8.000000	0.000000	1.208532e-04
8.000000	1.000000	1.222853e-04
8.000000	2.000000	1.186079e-04
8.000000	3.000000	1.102912e-04
8.000000	4.000000	1.042812e-04
8.000000	5.000000	1.008819e-04
8.000000	6.000000	9.949190e-05
8.000000	7.000000	9.690214e-05
8.000000	8.000000	9.575832e-05
8.000000	9.000000	9.440300e-05
8.000000	10.000000	9.239596e-05
9.000000	0.000000	8.823434e-05
9.000000	1.000000	8.822062e-05
9.000000	2.000000	8.743525e-05
9.000000	3.000000	8.239763e-05
9.000000	4.000000	8.042510e-05
9.000000	5.000000	7.314876e-05
9.000000	6.000000	7.216235e-05
9.000000	7.000000	6.864059e-05
9.000000	8.000000	6.743201e-05
9.000000	9.000000	6.608182e-05
9.000000	10.000000	6.376608e-05
10.000000	0.000000	6.459878e-05
10.000000	1.000000	5.883073e-05
10.000000	2.000000	5.690317e-05
10.000000	3.000000	5.626500e-05
10.000000	4.000000	5.399951e-05
10.000000	5.000000	5.010566e-05
10.000000	6.000000	4.797687e-05
10.000000	7.000000	4.478144e-05
10.000000	8.000000	4.283928e-05
10.000000	9.000000	4.179340e-05
