 0.000000e+00	 0.000000e+00	 4.753983e-03	 1.447878e+00	-2.441647e-03
 0.000000e+00	 1.000000e+00	 4.400955e-03	-2.038033e+00	-5.030108e-04
 0.000000e+00	 2.000000e+00	 5.246284e-03	 1.596031e+00	-2.712517e-04
 0.000000e+00	 3.000000e+00	 4.418109e-03	-1.908779e+00	-2.943441e-03
 0.000000e+00	 4.000000e+00	 4.565709e-03	 1.195926e+00	-2.465898e-03
 0.000000e+00	 5.000000e+00	 4.839729e-03	-1.637702e+00	-1.000852e-03
 0.000000e+00	 6.000000e+00	 4.593761e-03	 1.171513e+00	-2.056912e-03
 0.000000e+00	 7.000000e+00	 5.365906e-03	-2.008350e+00	-1.513188e-03
 0.000000e+00	 8.000000e+00	 4.208523e-03	 1.614744e+00	-1.028250e-03
 0.000000e+00	 9.000000e+00	 3.625874e-03	-1.477973e+00	-2.597476e-03
 0.000000e+00	 1.000000e+01	 6.079807e-03	 1.233342e+00	-8.672984e-04
 1.000000e+00	 0.000000e+00	 6.506059e-03	-1.860763e+00	-1.063948e-03
 1.000000e+00	 1.000000e+00	 3.779366e-03	 1.661255e+00	-2.490488e-03
 1.000000e+00	 2.000000e+00	 4.380530e-03	-1.529429e+00	-1.064562e-03
 1.000000e+00	 3.000000e+00	 5.899518e-03	 1.192960e+00	-1.778006e-03
 1.000000e+00	 4.000000e+00	 4.630645e-03	-1.912574e+00	-1.904754e-03
 1.000000e+00	 5.000000e+00	 4.967859e-03	 1.520988e+00	-1.087143e-03
 1.000000e+00	 6.000000e+00	 5.017235e-03	-1.894001e+00	-2.638459e-03
 1.000000e+00	 7.000000e+00	 4.509870e-03	 1.277871e+00	-2.742250e-03
 1.000000e+00	 8.000000e+00	 5.432375e-03	-1.534014e+00	-3.609297e-04
 1.000000e+00	 9.000000e+00	 4.761933e-03	 1.141452e+00	-6.310902e-04
 1.000000e+00	 1.000000e+01	 4.987784e-03	-1.649570e+00	-2.334309e-03
 2.000000e+00	 0.000000e+00	 5.390617e-03	 1.542798e+00	-2.264116e-03
 2.000000e+00	 1.000000e+00	 5.045868e-03	-1.953375e+00	-6.868087e-04
 2.000000e+00	 2.000000e+00	 5.608620e-03	 1.616674e+00	-4.195712e-04
 2.000000e+00	 3.000000e+00	 4.894888e-03	-1.794717e+00	-2.842129e-03
