 0.000000e+00	 1.000000e+01	 1.535195e+00	 1.476528e+00	-1.386542e+00
 0.000000e+00	 1.100000e+01	 2.268383e+00	 2.904135e+00	-1.662538e-01
 0.000000e+00	 1.200000e+01	 1.070546e+00	-3.245227e-01	-3.843935e+00
 0.000000e+00	 1.300000e+01	 4.365148e+00	-1.982219e+00	-1.029155e-01
 0.000000e+00	 1.400000e+01	 3.459262e+00	-5.184859e-01	-3.013348e+00
 0.000000e+00	 1.500000e+01	 4.024299e+00	 1.461497e+00	-3.564566e+00
 0.000000e+00	 1.600000e+01	 3.007235e+00	-2.583656e+00	-2.731580e+00
 0.000000e+00	 1.700000e+01	 5.043343e+00	-1.132562e+00	-1.538109e-01
 0.000000e+00	 1.800000e+01	 7.862988e-01	-2.447937e+00	-3.947263e+00
 0.000000e+00	 1.900000e+01	 2.471794e+00	 4.776142e-01	-6.839151e-01
 0.000000e+00	 2.000000e+01	 1.045257e+00	 1.625374e+00	-1.872247e+00
 1.000000e+00	 1.000000e+01	 3.086556e+00	-3.038370e+00	-1.975702e+00
 1.000000e+00	 1.100000e+01	 9.655327e-01	 8.717394e-01	-1.245961e+00
 1.000000e+00	 1.200000e+01	 2.003550e+00	 4.861105e-01	 1.727203e+00
 1.000000e+00	 1.300000e+01	 4.011464e+00	 1.331387e+00	-2.383789e+00
 1.000000e+00	 1.400000e+01	 4.523178e+00	 3.077872e+00	 1.711341e+00
 1.000000e+00	 1.500000e+01	 5.598615e+00	-1.544630e+00	 8.211849e+00
 1.000000e+00	 1.600000e+01	 5.308604e+00	 5.918518e-02	 2.092790e+00
 1.000000e+00	 1.700000e+01	 3.335262e+00	 1.679603e+00	-2.211264e+00
 1.000000e+00	 1.800000e+01	 1.985060e+00	 2.482198e+00	 1.327139e+00
 1.000000e+00	 1.900000e+01	 8.476109e-01	 2.668197e+00	-1.589003e+00
 1.000000e+00	 2.000000e+01	 2.691238e+00	-6.994804e-02	-2.163744e+00
 2.000000e+00	 1.000000e+01	 6.044475e-01	-2.589555e+00	-2.022650e+00
 2.000000e+00	 1.100000e+01	 1.182683e+00	-1.947805e+00	-1.286305e+00
 2.000000e+00	 1.200000e+01	 2.850913e-01	-2.973780e+00	 1.825843e+00
 2.000000e+00	 1.300000e+01	 1.096374e+00	 2.362232e+00	-1.749963e+00
 2.000000e+00	 1.400000e+01	 1.156889e+00	 2.454795e+00	-5.184008e+00
 2.000000e+00	 1.500000e+01	 8.924036e-01	 2.046390e+00	-1.067272e+01
 2.000000e+00	 1.600000e+01	 1.273680e+00	-5.115197e-02	-4.219140e+00
 2.000000e+00	 1.700000e+01	 1.275456e+00	 1.823388e-01	-1.607308e+00
 2.000000e+00	 1.800000e+01	 3.373030e-01	-3.024177e-01	 1.698493e+00
 2.000000e+00	 1.900000e+01	 1.224314e+00	-1.248659e+00	-1.551652e+00
 2.000000e+00	 2.000000e+01	 3.404833e-01	-1.306093e+00	-1.784975e+00
 3.000000e+00	 1.000000e+01	 1.604753e+00	 2.978121e+00	-9.526963e-01
 3.000000e+00	 1.100000e+01	 2.607207e+00	 2.823229e+00	-1.389257e+00
 3.000000e+00	 1.200000e+01	 7.139806e-01	-2.232629e+00	-1.775752e+00
 3.000000e+00	 1.300000e+01	 1.396965e+00	-7.943368e-01	-2.412060e+00
 3.000000e+00	 1.400000e+01	 6.608315e+00	 6.005163e-02	-4.435435e+00
 3.000000e+00	 1.500000e+01	 1.407072e+00	 2.051905e+00	 5.197295e+00
 3.000000e+00	 1.600000e+01	 7.123089e+00	 3.079471e+00	-3.274873e+00
 3.000000e+00	 1.700000e+01	 1.697168e+00	-1.932046e+00	-2.484564e+00
 3.000000e+00	 1.800000e+01	 7.233036e-01	-8.143139e-01	-1.498983e+00
 3.000000e+00	 1.900000e+01	 2.429966e+00	 1.605646e-01	-9.894397e-01
 3.000000e+00	 2.000000e+01	 1.432791e+00	-6.313862e-02	-7.108317e-01
 4.000000e+00	 1.000000e+01	 1.103941e+00	 2.092117e+00	 9.910874e-01
 4.000000e+00	 1.100000e+01	 1.004456e+00	 7.381781e-01	 1.374042e+00
 4.000000e+00	 1.200000e+01	 7.891555e-01	 2.503548e+00	-9.326435e-02
 4.000000e+00	 1.300000e+01	 3.714679e+00	 3.686003e-01	 2.813570e-01
 4.000000e+00	 1.400000e+01	 4.359478e+00	-3.014626e+00	 4.341014e+00
 4.000000e+00	 1.500000e+01	 1.472803e+00	-1.977026e+00	-1.327727e-01
 4.000000e+00	 1.600000e+01	 3.530695e+00	-1.241770e-01	 4.532869e+00
 4.000000e+00	 1.700000e+01	 3.360273e+00	 2.940740e+00	 4.118327e-01
 4.000000e+00	 1.800000e+01	 1.112688e+00	 4.492897e-01	 5.422476e-02
 4.000000e+00	 1.900000e+01	 1.122964e+00	 2.796656e+00	 2.487434e+00
 4.000000e+00	 2.000000e+01	 7.409999e-01	 8.462044e-01	 1.077867e+00
 5.000000e+00	 1.000000e+01	 6.726680e-01	-3.448750e-01	-6.488564e-01
 5.000000e+00	 1.100000e+01	 1.058177e+00	-2.417186e+00	-9.484805e-01
 5.000000e+00	 1.200000e+01	 3.368931e+00	 2.532225e-01	 2.379526e+00
 5.000000e+00	 1.300000e+01	 4.886731e+00	 3.089934e+00	 2.205923e+00
 5.000000e+00	 1.400000e+01	 1.378822e+00	 2.975862e+00	-5.473893e-02
 5.000000e+00	 1.500000e+01	 2.474203e-01	-2.957068e+00	-6.896564e-01
 5.000000e+00	 1.600000e+01	 1.446442e+00	-9.222361e-01	-8.980358e-01
 5.000000e+00	 1.700000e+01	 4.862417e+00	-8.620874e-02	 2.360526e+00
 5.000000e+00	 1.800000e+01	 2.906106e+00	 3.024131e+00	 2.517032e+00
 5.000000e+00	 1.900000e+01	 6.269720e-01	 1.346028e-01	-6.560223e-01
 5.000000e+00	 2.000000e+01	 1.147015e+00	-2.740354e+00	-2.044569e-01
 6.000000e+00	 1.000000e+01	 2.232254e+00	-2.729510e+00	-8.068811e-01
 6.000000e+00	 1.100000e+01	 2.971584e+00	-2.704769e-01	 6.286638e-01
 6.000000e+00	 1.200000e+01	 3.422621e+00	-2.776405e+00	-2.318433e+00
 6.000000e+00	 1.300000e+01	 7.968937e-01	-3.705169e-01	-3.524764e+00
 6.000000e+00	 1.400000e+01	 1.437998e+00	 7.497934e-01	-1.592620e+00
 6.000000e+00	 1.500000e+01	 1.228357e+00	 1.452932e+00	-4.945321e-01
 6.000000e+00	 1.600000e+01	 1.455748e+00	 2.400130e+00	-2.248937e+00
 6.000000e+00	 1.700000e+01	 1.049331e+00	-2.380794e+00	-3.916390e+00
 6.000000e+00	 1.800000e+01	 3.595876e+00	-3.748092e-01	-2.415814e+00
 6.000000e+00	 1.900000e+01	 3.237053e+00	-2.751266e+00	 9.258011e-02
 6.000000e+00	 2.000000e+01	 1.599122e+00	-3.405530e-01	-5.156956e-01
 7.000000e+00	 1.000000e+01	 1.021587e+00	 4.612318e-01	-1.726885e+00
 7.000000e+00	 1.100000e+01	 4.174579e+00	-2.883046e+00	-2.788110e+00
 7.000000e+00	 1.200000e+01	 1.097143e+00	-7.867387e-01	-1.458114e+00
