-0.002793	1.405542
-0.002492	0.447138
-0.002192	0.436540
-0.001892	0.435319
-0.001592	0.452978
-0.001292	0.473462
-0.000991	0.498093
-0.000691	0.532067
-0.000391	0.598445
-0.000091	0.988872
0.000091	1.000372
0.000391	0.598445
0.000691	0.532067
0.000991	0.498093
0.001292	0.473462
0.001592	0.452978
0.001892	0.435319
0.002192	0.436540
0.002492	0.447138
0.002793	1.349980
