 0.000000e+00	 0.000000e+00	
 3.141560e-01	 0.000000e+00	
 6.283120e-01	 0.000000e+00	
 9.424680e-01	 0.000000e+00	
 1.256624e+00	 0.000000e+00	
 1.570780e+00	 0.000000e+00	
 1.884936e+00	 0.000000e+00	
 2.199092e+00	 0.000000e+00	
 2.513248e+00	 0.000000e+00	
 2.827404e+00	 0.000000e+00	
 3.141560e+00	 0.000000e+00	
 3.455716e+00	 0.000000e+00	
 3.769872e+00	 0.000000e+00	
 4.084028e+00	 0.000000e+00	
 4.398184e+00	 0.000000e+00	
 4.712340e+00	 0.000000e+00	
 5.026496e+00	 0.000000e+00	
 5.340652e+00	 0.000000e+00	
 5.654808e+00	 0.000000e+00	
 5.968964e+00	 0.000000e+00	
 6.283120e+00	 0.000000e+00	
 0.000000e+00	 3.141560e-01	
 3.141560e-01	 3.141560e-01	
 6.283120e-01	 3.141560e-01	
 9.424680e-01	 3.141560e-01	
 1.256624e+00	 3.141560e-01	
 1.570780e+00	 3.141560e-01	
 1.884936e+00	 3.141560e-01	
 2.199092e+00	 3.141560e-01	
 2.513248e+00	 3.141560e-01	
 2.827404e+00	 3.141560e-01	
 3.141560e+00	 3.141560e-01	
 3.455716e+00	 3.141560e-01	
 3.769872e+00	 3.141560e-01	
 4.084028e+00	 3.141560e-01	
 4.398184e+00	 3.141560e-01	
 4.712340e+00	 3.141560e-01	
 5.026496e+00	 3.141560e-01	
 5.340652e+00	 3.141560e-01	
 5.654808e+00	 3.141560e-01	
 5.968964e+00	 3.141560e-01	
 6.283120e+00	 3.141560e-01	
 0.000000e+00	 6.283120e-01	
 3.141560e-01	 6.283120e-01	
 6.283120e-01	 6.283120e-01	
 9.424680e-01	 6.283120e-01	
 1.256624e+00	 6.283120e-01	
 1.570780e+00	 6.283120e-01	
 1.884936e+00	 6.283120e-01	
 2.199092e+00	 6.283120e-01	
 2.513248e+00	 6.283120e-01	
 2.827404e+00	 6.283120e-01	
 3.141560e+00	 6.283120e-01	
 3.455716e+00	 6.283120e-01	
 3.769872e+00	 6.283120e-01	
 4.084028e+00	 6.283120e-01	
 4.398184e+00	 6.283120e-01	
 4.712340e+00	 6.283120e-01	
 5.026496e+00	 6.283120e-01	
 5.340652e+00	 6.283120e-01	
 5.654808e+00	 6.283120e-01	
 5.968964e+00	 6.283120e-01	
 6.283120e+00	 6.283120e-01	
 0.000000e+00	 9.424680e-01	
 3.141560e-01	 9.424680e-01	
 6.283120e-01	 9.424680e-01	
 9.424680e-01	 9.424680e-01	
 1.256624e+00	 9.424680e-01	
 1.570780e+00	 9.424680e-01	
 1.884936e+00	 9.424680e-01	
 2.199092e+00	 9.424680e-01	
 2.513248e+00	 9.424680e-01	
 2.827404e+00	 9.424680e-01	
 3.141560e+00	 9.424680e-01	
 3.455716e+00	 9.424680e-01	
 3.769872e+00	 9.424680e-01	
 4.084028e+00	 9.424680e-01	
 4.398184e+00	 9.424680e-01	
 4.712340e+00	 9.424680e-01	
 5.026496e+00	 9.424680e-01	
 5.340652e+00	 9.424680e-01	
 5.654808e+00	 9.424680e-01	
 5.968964e+00	 9.424680e-01	
 6.283120e+00	 9.424680e-01	
 0.000000e+00	 1.256624e+00	
 3.141560e-01	 1.256624e+00	
 6.283120e-01	 1.256624e+00	
 9.424680e-01	 1.256624e+00	
 1.256624e+00	 1.256624e+00	
 1.570780e+00	 1.256624e+00	
 1.884936e+00	 1.256624e+00	
 2.199092e+00	 1.256624e+00	
 2.513248e+00	 1.256624e+00	
 2.827404e+00	 1.256624e+00	
 3.141560e+00	 1.256624e+00	
 3.455716e+00	 1.256624e+00	
 3.769872e+00	 1.256624e+00	
 4.084028e+00	 1.256624e+00	
 4.398184e+00	 1.256624e+00	
 4.712340e+00	 1.256624e+00	
 5.026496e+00	 1.256624e+00	
 5.340652e+00	 1.256624e+00	
 5.654808e+00	 1.256624e+00	
 5.968964e+00	 1.256624e+00	
 6.283120e+00	 1.256624e+00	
 0.000000e+00	 1.570780e+00	
 3.141560e-01	 1.570780e+00	
 6.283120e-01	 1.570780e+00	
 9.424680e-01	 1.570780e+00	
 1.256624e+00	 1.570780e+00	
 1.570780e+00	 1.570780e+00	
 1.884936e+00	 1.570780e+00	
 2.199092e+00	 1.570780e+00	
 2.513248e+00	 1.570780e+00	
 2.827404e+00	 1.570780e+00	
 3.141560e+00	 1.570780e+00	
 3.455716e+00	 1.570780e+00	
 3.769872e+00	 1.570780e+00	
 4.084028e+00	 1.570780e+00	
 4.398184e+00	 1.570780e+00	
 4.712340e+00	 1.570780e+00	
 5.026496e+00	 1.570780e+00	
 5.340652e+00	 1.570780e+00	
 5.654808e+00	 1.570780e+00	
 5.968964e+00	 1.570780e+00	
 6.283120e+00	 1.570780e+00	
 0.000000e+00	 1.884936e+00	
 3.141560e-01	 1.884936e+00	
 6.283120e-01	 1.884936e+00	
 9.424680e-01	 1.884936e+00	
 1.256624e+00	 1.884936e+00	
 1.570780e+00	 1.884936e+00	
 1.884936e+00	 1.884936e+00	
 2.199092e+00	 1.884936e+00	
 2.513248e+00	 1.884936e+00	
 2.827404e+00	 1.884936e+00	
 3.141560e+00	 1.884936e+00	
 3.455716e+00	 1.884936e+00	
 3.769872e+00	 1.884936e+00	
 4.084028e+00	 1.884936e+00	
 4.398184e+00	 1.884936e+00	
 4.712340e+00	 1.884936e+00	
 5.026496e+00	 1.884936e+00	
 5.340652e+00	 1.884936e+00	
 5.654808e+00	 1.884936e+00	
 5.968964e+00	 1.884936e+00	
 6.283120e+00	 1.884936e+00	
 0.000000e+00	 2.199092e+00	
 3.141560e-01	 2.199092e+00	
 6.283120e-01	 2.199092e+00	
 9.424680e-01	 2.199092e+00	
 1.256624e+00	 2.199092e+00	
 1.570780e+00	 2.199092e+00	
 1.884936e+00	 2.199092e+00	
 2.199092e+00	 2.199092e+00	
 2.513248e+00	 2.199092e+00	
 2.827404e+00	 2.199092e+00	
 3.141560e+00	 2.199092e+00	
 3.455716e+00	 2.199092e+00	
 3.769872e+00	 2.199092e+00	
 4.084028e+00	 2.199092e+00	
 4.398184e+00	 2.199092e+00	
 4.712340e+00	 2.199092e+00	
 5.026496e+00	 2.199092e+00	
 5.340652e+00	 2.199092e+00	
 5.654808e+00	 2.199092e+00	
 5.968964e+00	 2.199092e+00	
 6.283120e+00	 2.199092e+00	
 0.000000e+00	 2.513248e+00	
 3.141560e-01	 2.513248e+00	
 6.283120e-01	 2.513248e+00	
 9.424680e-01	 2.513248e+00	
 1.256624e+00	 2.513248e+00	
 1.570780e+00	 2.513248e+00	
 1.884936e+00	 2.513248e+00	
 2.199092e+00	 2.513248e+00	
 2.513248e+00	 2.513248e+00	
 2.827404e+00	 2.513248e+00	
 3.141560e+00	 2.513248e+00	
 3.455716e+00	 2.513248e+00	
 3.769872e+00	 2.513248e+00	
 4.084028e+00	 2.513248e+00	
 4.398184e+00	 2.513248e+00	
 4.712340e+00	 2.513248e+00	
 5.026496e+00	 2.513248e+00	
 5.340652e+00	 2.513248e+00	
 5.654808e+00	 2.513248e+00	
 5.968964e+00	 2.513248e+00	
 6.283120e+00	 2.513248e+00	
 0.000000e+00	 2.827404e+00	
 3.141560e-01	 2.827404e+00	
 6.283120e-01	 2.827404e+00	
